entry_time,exit_time,pnl,reason
1743999840000,1743999840000,-31.654995568227605,SL Hit
1744005060000,1744005060000,42.780719673697604,TP Hit
1744005300000,1744005300000,-22.5512466758737,SL Hit
1744006800000,1744006800000,-13.63599697319296,SL Hit
1744012680000,1744012680000,-22.74579152829392,SL Hit
1744015200000,1744015200000,-42.482017203547,SL Hit
1744015500000,1744015500000,-27.214009347953834,SL Hit
1744015980000,1744015980000,-81.83265153738466,SL Hit
1744016400000,1744016400000,139.93780165922362,TP Hit
1744017180000,1744017180000,63.25935545848915,TP Hit
1744018740000,1744018740000,-33.425711720039544,SL Hit
1744018920000,1744018920000,-19.303487119708734,SL Hit
1744019220000,1744019220000,-40.451158777104865,SL Hit
1744019820000,1744019820000,-14.76405351095309,SL Hit
1744019880000,1744019880000,-18.10233540302579,SL Hit
1744020000000,1744020000000,-19.079309607710456,SL Hit
1744020120000,1744020120000,-34.08257320716075,SL Hit
1744025760000,1744025760000,-15.998358110846311,SL Hit
1744027080000,1744027080000,-26.735374286152364,SL Hit
1744030140000,1744030140000,-130.50703524107666,SL Hit
1744037040000,1744037040000,351.38700233615236,TP Hit
1744038060000,1744038060000,-191.6044300613794,SL Hit
1744038840000,1744038840000,364.1778694688837,TP Hit
1744040340000,1744040340000,147.68675929048914,TP Hit
1744040820000,1744040820000,-64.8695210655278,SL Hit
1744041120000,1744041120000,-37.90772322355042,SL Hit
1744041360000,1744041360000,-108.70614910602308,SL Hit
1744041600000,1744041600000,108.51312341821904,TP Hit
1744045200000,1744045200000,178.2900671577372,TP Hit
1744046640000,1744046640000,-81.15282575840683,SL Hit
1744046760000,1744046760000,-64.48726745983004,SL Hit
1744046820000,1744046820000,-31.24603673832462,SL Hit
1744046880000,1744046880000,-69.23739125701832,SL Hit
1744050540000,1744050540000,-77.21517027101072,SL Hit
1744050720000,1744050720000,-45.38706008061854,SL Hit
1744050900000,1744050900000,100.63101020197792,TP Hit
1744052040000,1744052040000,-65.6736598172647,SL Hit
1744054740000,1744054740000,103.76325616076065,TP Hit
1744059300000,1744059300000,-15.672782211535377,SL Hit
1744066560000,1744066560000,-6.45672799613385,SL Hit
1744073700000,1744073700000,60.39488436562533,TP Hit
1744076160000,1744076160000,-9.383478133313474,SL Hit
1744080720000,1744080720000,-9.81905112554523,SL Hit
1744081020000,1744081020000,-17.38554747372109,SL Hit
1744083420000,1744083420000,-14.418992515646096,SL Hit
1744083540000,1744083540000,-12.951564478811633,SL Hit
1744083840000,1744083840000,-17.398287739386433,SL Hit
1744084920000,1744084920000,-10.060004110251612,SL Hit
1744089900000,1744089900000,-14.778634656722716,SL Hit
1744090080000,1744090080000,-7.895602878634236,SL Hit
1744090140000,1744090140000,-6.304845530161401,SL Hit
1744093740000,1744093740000,15.348162265188876,TP Hit
1744095240000,1744095240000,18.468354630676913,TP Hit
1744095480000,1744095480000,-15.655362072917342,SL Hit
1744099140000,1744099140000,-12.340831208792224,SL Hit
1744099440000,1744099440000,-26.33798511869827,SL Hit
1744099500000,1744099500000,35.9608624677785,TP Hit
1744099860000,1744099860000,-12.286120808588748,SL Hit
1744099920000,1744099920000,-25.90854075083189,SL Hit
1744102140000,1744102140000,-11.75896423184895,SL Hit
1744102380000,1744102380000,34.15950500199688,TP Hit
1744103220000,1744103220000,-9.509020888726809,SL Hit
1744108440000,1744108440000,-6.17209971146076,SL Hit
1744116000000,1744116000000,-23.794676939869532,SL Hit
1744116180000,1744116180000,-23.06987370052957,SL Hit
1744117680000,1744117680000,90.3014135993144,TP Hit
1744134780000,1744134780000,66.11432091574534,TP Hit
1744135080000,1744135080000,42.61886705644429,TP Hit
1744135620000,1744135620000,-42.9978751321396,SL Hit
1744136520000,1744136520000,-52.81683425909432,SL Hit
1744136700000,1744136700000,-45.83389418797742,SL Hit
1744143000000,1744143000000,87.72090889906394,TP Hit
1744154100000,1744154100000,-8.320653249938914,SL Hit
1744161000000,1744161000000,21.022982489623246,TP Hit
1744161180000,1744161180000,-19.169182799952978,SL Hit
1744163160000,1744163160000,-12.512506566265074,SL Hit
1744173420000,1744173420000,-25.219138629145164,SL Hit
1744173960000,1744173960000,33.03663244858035,TP Hit
1744177080000,1744177080000,-12.64417819215305,SL Hit
1744184400000,1744184400000,-43.45142283479072,SL Hit
1744185360000,1744185360000,-22.188579761022993,SL Hit
1744185540000,1744185540000,44.698928363402956,TP Hit
1744189380000,1744189380000,-42.542599414453434,SL Hit
1744189800000,1744189800000,-44.202547454304295,SL Hit
1744190340000,1744190340000,-13.623163174568617,SL Hit
1744190400000,1744190400000,-11.882344778074184,SL Hit
1744190520000,1744190520000,-21.050975854566786,SL Hit
1744190640000,1744190640000,47.79109801561572,TP Hit
1744191300000,1744191300000,-56.998423188175366,SL Hit
1744191480000,1744191480000,-36.797949613130186,SL Hit
1744200060000,1744200060000,-41.3515604443819,SL Hit
1744202640000,1744202640000,-18.044116359873442,SL Hit
1744210200000,1744210200000,-37.61161000251013,SL Hit
1744221960000,1744221960000,-95.79757336772309,SL Hit
1744222260000,1744222260000,-129.2673895557382,SL Hit
1744222680000,1744222680000,-92.65397325502272,SL Hit
1744223100000,1744223100000,-49.5439788402291,SL Hit
1744223220000,1744223220000,-51.72414502040192,SL Hit
1744223700000,1744223700000,-100.90016416578874,SL Hit
1744223820000,1744223820000,-51.368636449071346,SL Hit
1744225320000,1744225320000,153.70311912024044,TP Hit
1744229880000,1744229880000,105.22329911492125,TP Hit
1744231980000,1744231980000,-27.412648569603334,SL Hit
1744239180000,1744239180000,-4.991069207258988,SL Hit
1744239300000,1744239300000,-8.955992835311918,SL Hit
1744249440000,1744249440000,-8.288569622549403,SL Hit
1744249680000,1744249680000,-15.268588092912978,SL Hit
1744249800000,1744249800000,-25.068835759098874,SL Hit
1744250460000,1744250460000,-31.06391891916428,SL Hit
1744259280000,1744259280000,20.374899424481555,TP Hit
1744259640000,1744259640000,-22.976199623466528,SL Hit
1744259700000,1744259700000,-4.531471078931645,SL Hit
1744260240000,1744260240000,20.36611944246397,TP Hit
1744261260000,1744261260000,18.41362069164461,TP Hit
1744261440000,1744261440000,-6.958715088447207,SL Hit
1744269960000,1744269960000,-10.98846198420506,SL Hit
1744273440000,1744273440000,-22.190604481831542,SL Hit
1744277760000,1744277760000,-24.255328433391696,SL Hit
1744284180000,1744284180000,89.91731932244147,TP Hit
1744284480000,1744284480000,40.83057650103001,TP Hit
1744285800000,1744285800000,25.36366065357288,TP Hit
1744290180000,1744290180000,-27.029891350059188,SL Hit
1744290300000,1744290300000,35.283201106256456,TP Hit
1744296960000,1744296960000,-42.83772744001908,SL Hit
1744297620000,1744297620000,-37.13798300396593,SL Hit
1744297980000,1744297980000,-47.3781270751133,SL Hit
1744305180000,1744305180000,-48.13421637063584,SL Hit
1744305600000,1744305600000,-61.47076432209724,SL Hit
1744305840000,1744305840000,57.811151036192314,TP Hit
1744305900000,1744305900000,142.50321167646325,TP Hit
1744307880000,1744307880000,-41.10015301351086,SL Hit
1744307940000,1744307940000,-26.925642139198317,SL Hit
1744308060000,1744308060000,-98.52023912925506,SL Hit
1744309680000,1744309680000,-34.79267239967885,SL Hit
1744309740000,1744309740000,-30.182481513984385,SL Hit
1744310280000,1744310280000,-96.95707529840001,SL Hit
1744310340000,1744310340000,53.682217180219595,TP Hit
1744310460000,1744310460000,-20.658277304741205,SL Hit
1744311600000,1744311600000,-77.72619299802318,SL Hit
1744313520000,1744313520000,80.11338309416897,TP Hit
1744313760000,1744313760000,-75.81957512976805,SL Hit
1744325760000,1744325760000,9.94242086225131,TP Hit
1744334280000,1744334280000,50.62190562023898,TP Hit
1744335180000,1744335180000,-26.15839042456355,SL Hit
1744335300000,1744335300000,48.47272507418529,TP Hit
1744335600000,1744335600000,-20.434296359933796,SL Hit
1744337100000,1744337100000,42.19113558373647,TP Hit
1744337520000,1744337520000,37.5659031799878,TP Hit
1744344660000,1744344660000,-26.272483892113087,SL Hit
1744344780000,1744344780000,-8.54170804983005,SL Hit
1744344960000,1744344960000,-14.700212312491203,SL Hit
1744345080000,1744345080000,-13.274035106180236,SL Hit
1744345320000,1744345320000,33.81504928506911,TP Hit
1744345620000,1744345620000,43.03716606502712,TP Hit
1744347000000,1744347000000,-8.579700773356308,SL Hit
1744357680000,1744357680000,50.59709728718735,TP Hit
1744359720000,1744359720000,-36.008700925835,SL Hit
1744360020000,1744360020000,-15.513414179840765,SL Hit
1744367220000,1744367220000,47.13759809116891,TP Hit
1744367520000,1744367520000,-20.48541543994361,SL Hit
1744372140000,1744372140000,-36.95520245051739,SL Hit
1744372560000,1744372560000,29.931034287641523,TP Hit
1744373280000,1744373280000,26.63262834966008,TP Hit
1744373340000,1744373340000,-36.6330060194814,SL Hit
1744373520000,1744373520000,-23.659219875233248,SL Hit
1744373640000,1744373640000,-26.70856635054224,SL Hit
1744373880000,1744373880000,27.676883519481635,TP Hit
1744375920000,1744375920000,-50.97759177774424,SL Hit
1744376040000,1744376040000,-32.711845292695216,SL Hit
1744376160000,1744376160000,-38.138657420742675,SL Hit
1744376880000,1744376880000,-38.24935514261597,SL Hit
1744387200000,1744387200000,-59.891714872966986,SL Hit
1744387500000,1744387500000,-50.511681811920425,SL Hit
1744389000000,1744389000000,107.74238604365382,TP Hit
1744392180000,1744392180000,-54.93373493872059,SL Hit
1744395660000,1744395660000,-27.90651162613358,SL Hit
1744396020000,1744396020000,-77.74384330999601,SL Hit
1744396140000,1744396140000,26.7983792648738,TP Hit
1744397280000,1744397280000,100.5,Flip to Short
1744397460000,1744397460000,64.16885961523803,TP Hit
1744399140000,1744399140000,-60.1662243070532,SL Hit
1744399740000,1744399740000,-11.860954176663654,SL Hit
1744399920000,1744399920000,-49.19707273395761,SL Hit
1744404720000,1744404720000,15.665323854249436,TP Hit
1744405140000,1744405140000,-8.35667744641978,SL Hit
1744590180000,1744590180000,-8.867668962149764,SL Hit
1744596420000,1744596420000,-18.273511137624155,SL Hit
1744596660000,1744596660000,-12.402564121017349,SL Hit
1744599720000,1744599720000,9.862706349202199,TP Hit
1744600020000,1744600020000,-6.999828427055036,SL Hit
1744601640000,1744601640000,-4.722329056559829,SL Hit
1744602060000,1744602060000,-11.251091266800358,SL Hit
1744603140000,1744603140000,9.043023344187532,TP Hit
1744616460000,1744616460000,-11.439439671979926,SL Hit
1744616520000,1744616520000,-8.425908266835904,SL Hit
1744616640000,1744616640000,-4.69249233212031,SL Hit
1744627200000,1744627200000,-13.98794500024087,SL Hit
1744635780000,1744635780000,-12.46133826100413,SL Hit
1744636200000,1744636200000,25.963236267809407,TP Hit
1744642320000,1744642320000,-19.053676030926,SL Hit
1744642440000,1744642440000,-10.89959821033699,SL Hit
1744642860000,1744642860000,102.81410303620214,TP Hit
1744643700000,1744643700000,-19.808009686719743,SL Hit
1744643760000,1744643760000,-35.446723280525475,SL Hit
1744643820000,1744643820000,-10.816600189056771,SL Hit
1744644000000,1744644000000,-23.00002771403524,SL Hit
1744644180000,1744644180000,-31.228885163167433,SL Hit
1744644240000,1744644240000,-10.971589758039045,SL Hit
1744648560000,1744648560000,-24.01806774182478,SL Hit
1744651740000,1744651740000,66.69244299695129,TP Hit
1744653420000,1744653420000,-11.756566322881554,SL Hit
1744657560000,1744657560000,-6.3948745797533775,SL Hit
1744659780000,1744659780000,22.373743790361914,TP Hit
1744659900000,1744659900000,30.222047805335023,TP Hit
1744660200000,1744660200000,-26.289982616137422,SL Hit
1744673640000,1744673640000,-4.1305824794690125,SL Hit
1744676400000,1744676400000,-7.781465530875721,SL Hit
1744676460000,1744676460000,-10.734575135807972,SL Hit
1744680660000,1744680660000,-8.85873245914263,SL Hit
1744681860000,1744681860000,-4.198270648012112,SL Hit
1744681920000,1744681920000,-4.139465601721895,SL Hit
1744682100000,1744682100000,14.373160068280413,TP Hit
1744685040000,1744685040000,-5.89554367778328,SL Hit
1744685400000,1744685400000,-11.515162660951319,SL Hit
1744703040000,1744703040000,-14.669881305955641,SL Hit
1744703100000,1744703100000,14.904899051456596,TP Hit
1744703460000,1744703460000,37.87192537027295,TP Hit
1744705920000,1744705920000,53.06869723557611,TP Hit
1744708440000,1744708440000,-6.226881788767059,SL Hit
1744709940000,1744709940000,20.659140257819672,TP Hit
1744710720000,1744710720000,-12.716291033371817,SL Hit
1744726440000,1744726440000,27.54004045126203,TP Hit
1744732080000,1744732080000,-17.638580237115093,SL Hit
1744734540000,1744734540000,36.228345014562365,TP Hit
1744735200000,1744735200000,-8.188433495859499,SL Hit
1744735260000,1744735260000,-20.255331103297067,SL Hit
1744735440000,1744735440000,27.17756078018283,TP Hit
1744743120000,1744743120000,29.80566491416539,TP Hit
1744743240000,1744743240000,-45.268704388974584,SL Hit
1744744500000,1744744500000,-10.30299367893167,SL Hit
1744744860000,1744744860000,-22.836727089343185,SL Hit
1744746600000,1744746600000,-8.892183490002935,SL Hit
1744747800000,1744747800000,15.891351659869542,TP Hit
1744749240000,1744749240000,-4.014028198485903,SL Hit
1744749360000,1744749360000,-6.026764109919895,SL Hit
1744759680000,1744759680000,17.642490728438133,TP Hit
1744761060000,1744761060000,-16.917034466074256,SL Hit
1744761600000,1744761600000,20.312946800957434,TP Hit
1744763100000,1744763100000,-4.4107018979339045,SL Hit
1744766100000,1744766100000,-17.12208872080373,SL Hit
1744772940000,1744772940000,-9.290596755170554,SL Hit
1744773000000,1744773000000,-4.16871030288894,SL Hit
1744775940000,1744775940000,-3.4188797313108807,SL Hit
1744788360000,1744788360000,-5.573115597850119,SL Hit
1744788480000,1744788480000,-4.961002734882641,SL Hit
1744789500000,1744789500000,-6.055055035474652,SL Hit
1744791840000,1744791840000,15.387330693934928,TP Hit
1744792020000,1744792020000,-12.874733860233391,SL Hit
1744799700000,1744799700000,-11.240497611179308,SL Hit
1744799760000,1744799760000,-11.785819210381305,SL Hit
1744800060000,1744800060000,-7.920743908936856,SL Hit
1744800360000,1744800360000,10.531530828593532,TP Hit
1744800420000,1744800420000,-9.594996456136869,SL Hit
1744800480000,1744800480000,9.90856484710821,TP Hit
1744800660000,1744800660000,-12.948619393297122,SL Hit
1744802820000,1744802820000,28.92131362031796,TP Hit
1744812480000,1744812480000,38.00112517728121,TP Hit
1744812840000,1744812840000,-49.87349162071769,SL Hit
1744816140000,1744816140000,64.95187421492301,TP Hit
1744819260000,1744819260000,-12.989941482548602,SL Hit
1744819320000,1744819320000,-15.285302805219544,SL Hit
1744819500000,1744819500000,-12.161179459602863,SL Hit
1744820160000,1744820160000,-19.878017978749995,SL Hit
1744822320000,1744822320000,-18.878969358811446,SL Hit
1744822620000,1744822620000,-24.064647049177438,SL Hit
1744823940000,1744823940000,42.0,Flip to Short
1744824000000,1744824000000,-11.758763293881202,SL Hit
1744824060000,1744824060000,-30.427780201462156,SL Hit
1744856940000,1744856940000,-3.514469003363047,SL Hit
1744857540000,1744857540000,28.965002669065143,TP Hit
1744860900000,1744860900000,16.90504744843929,TP Hit
1744869540000,1744869540000,-4.994213628837315,SL Hit
1744878000000,1744878000000,-22.837927812084672,SL Hit
1744878780000,1744878780000,-16.021989237880916,SL Hit
1744892100000,1744892100000,-7.644258339671069,SL Hit
1744897860000,1744897860000,-27.081387861879193,SL Hit
1744898160000,1744898160000,-46.8590793298863,SL Hit
1744899600000,1744899600000,-38.183907462036586,SL Hit
1744899780000,1744899780000,-36.16669813924818,SL Hit
1744899840000,1744899840000,-20.49407684358448,SL Hit
1744903740000,1744903740000,57.81661184492987,TP Hit
1744908180000,1744908180000,60.71542831961415,TP Hit
1744911060000,1744911060000,30.157455290463986,TP Hit
1744913040000,1744913040000,-19.43176975735696,SL Hit
1744913820000,1744913820000,-7.195517203195777,SL Hit
1744919580000,1744919580000,-9.47982334774133,SL Hit
1744920840000,1744920840000,-66.96145317603077,SL Hit
1744922760000,1744922760000,-24.725276133722218,SL Hit
1745206020000,1745206020000,-12.821867323480546,SL Hit
1745207580000,1745207580000,-8.95738999787136,SL Hit
1745207760000,1745207760000,9.587653662762023,TP Hit
1745208360000,1745208360000,5.0,TP Hit
1745208480000,1745208480000,-8.03147863639606,SL Hit
1745209200000,1745209200000,-2.5091233970524627,SL Hit
1745209260000,1745209260000,-2.4370431544084568,SL Hit
1745213760000,1745213760000,-7.020801017286431,SL Hit
1745213820000,1745213820000,5.110059032100253,TP Hit
1745214000000,1745214000000,15.120054815517506,TP Hit
1745215860000,1745215860000,7.83398935860896,TP Hit
1745216220000,1745216220000,8.301790952595184,TP Hit
1745221800000,1745221800000,21.989704305378837,TP Hit
1745229540000,1745229540000,-4.776434482402692,SL Hit
1745232960000,1745232960000,-4.1861063417672995,SL Hit
1745238420000,1745238420000,-19.983781600712973,SL Hit
1745238660000,1745238660000,-6.456771658820799,SL Hit
1745238840000,1745238840000,-10.190470967354486,SL Hit
1745246760000,1745246760000,73.77967291630921,TP Hit
1745253240000,1745253240000,15.932504981479724,TP Hit
1745253360000,1745253360000,-13.182948741399741,SL Hit
1745254140000,1745254140000,-18.846401785252965,SL Hit
1745254320000,1745254320000,41.821889029757585,TP Hit
1745254560000,1745254560000,-9.703377596299106,SL Hit
1745254860000,1745254860000,-5.7302468890629825,SL Hit
1745260320000,1745260320000,32.73581417759124,TP Hit
1745261220000,1745261220000,-5.915598577361379,SL Hit
1745263200000,1745263200000,-6.5225865052998415,SL Hit
1745275320000,1745275320000,22.764943688045605,TP Hit
1745278680000,1745278680000,-9.267645451574936,SL Hit
1745282400000,1745282400000,-4.028116914683778,SL Hit
1745282460000,1745282460000,-5.760213053988991,SL Hit
1745289360000,1745289360000,5.345870480829035,TP Hit
1745291220000,1745291220000,-18.844698790853727,SL Hit
1745294940000,1745294940000,-3.992922199809982,SL Hit
1745295120000,1745295120000,-7.511284899825114,SL Hit
1745308860000,1745308860000,-12.420668761020352,SL Hit
1745310300000,1745310300000,-4.870879577094456,SL Hit
1745310360000,1745310360000,13.563776357463212,TP Hit
1745310720000,1745310720000,38.66636376050883,TP Hit
1745310900000,1745310900000,-6.836224313534331,SL Hit
1745310960000,1745310960000,-6.821136862570711,SL Hit
1745321160000,1745321160000,23.10108925726672,TP Hit
1745322960000,1745322960000,-4.871766350770486,SL Hit
1745323200000,1745323200000,15.966487370737013,TP Hit
1745324220000,1745324220000,-7.718875323262182,SL Hit
1745324400000,1745324400000,20.335054171766387,TP Hit
1745333520000,1745333520000,-13.330774043271958,SL Hit
1745336700000,1745336700000,21.716213748426526,TP Hit
1745337120000,1745337120000,59.986484194974764,TP Hit
1745340240000,1745340240000,39.41857184153923,TP Hit
1745340660000,1745340660000,-30.630356164132536,SL Hit
1745341680000,1745341680000,54.1772175602091,TP Hit
1745344260000,1745344260000,-13.57411812151986,SL Hit
1745344620000,1745344620000,-44.492773523234064,SL Hit
1745344740000,1745344740000,-25.04872916486056,SL Hit
1745344980000,1745344980000,43.28620255505666,TP Hit
1745345880000,1745345880000,38.833335131712374,TP Hit
1745354640000,1745354640000,28.62062989512924,TP Hit
1745374620000,1745374620000,-15.176587354035291,SL Hit
1745389320000,1745389320000,-18.098962555712205,SL Hit
1745389380000,1745389380000,-4.832368509582011,SL Hit
1745390340000,1745390340000,24.463195331249153,TP Hit
1745391720000,1745391720000,30.75041550392052,TP Hit
1745393460000,1745393460000,35.97095625314978,TP Hit
1745394180000,1745394180000,-5.6862296856998,SL Hit
1745394480000,1745394480000,-12.062025688130234,SL Hit
1745401440000,1745401440000,-9.849436250086,SL Hit
1745402280000,1745402280000,34.23468172296998,TP Hit
1745402340000,1745402340000,11.3877899946674,TP Hit
1745409480000,1745409480000,-10.951849216085975,SL Hit
1745411040000,1745411040000,15.944008812992251,TP Hit
1745411220000,1745411220000,-9.414948498932063,SL Hit
1745411340000,1745411340000,-4.880746409791755,SL Hit
1745411460000,1745411460000,-9.808907380524033,SL Hit
1745414640000,1745414640000,17.760156509277294,TP Hit
1745417940000,1745417940000,57.04133367801842,TP Hit
1745418060000,1745418060000,-53.99167191731249,SL Hit
1745418120000,1745418120000,57.69881927499955,TP Hit
1745418360000,1745418360000,158.61318932678842,TP Hit
1745418900000,1745418900000,-24.686034579710395,SL Hit
1745419080000,1745419080000,-15.918808794020151,SL Hit
1745419140000,1745419140000,41.42064490317716,TP Hit
1745421660000,1745421660000,-27.11741175883799,SL Hit
1745421780000,1745421780000,-54.564382347496576,SL Hit
1745429400000,1745429400000,20.058337508438854,TP Hit
1745429580000,1745429580000,-19.635507927487197,SL Hit
1745433720000,1745433720000,-12.963054145766364,SL Hit
1745433780000,1745433780000,-14.403193135352922,SL Hit
1745434200000,1745434200000,-19.172731300212035,SL Hit
1745435520000,1745435520000,-21.370622351831116,SL Hit
1745447760000,1745447760000,39.4990349952277,TP Hit
1745449860000,1745449860000,-8.49452429588564,SL Hit
1745457300000,1745457300000,-9.672570580754837,SL Hit
1745457360000,1745457360000,-4.654419632053759,SL Hit
1745457420000,1745457420000,-4.179103944050439,SL Hit
1745466780000,1745466780000,-4.882143584341975,SL Hit
1745468940000,1745468940000,-14.138968867911899,SL Hit
1745472000000,1745472000000,-6.20517840723187,SL Hit
1745479140000,1745479140000,-7.624117850769835,SL Hit
1745479200000,1745479200000,-25.16882371857355,SL Hit
1745480400000,1745480400000,-26.714922805302194,SL Hit
1745480520000,1745480520000,-7.956322975092917,SL Hit
1745480700000,1745480700000,-18.655871334012772,SL Hit
1745480820000,1745480820000,22.520972572398023,TP Hit
1745481840000,1745481840000,-17.94255540355516,SL Hit
1745481960000,1745481960000,25.5,Flip to Long
1745482020000,1745482020000,-9.18405937319767,SL Hit
1745483220000,1745483220000,-24.21696281740151,SL Hit
1745497020000,1745497020000,-10.553365779313026,SL Hit
1745498880000,1745498880000,-13.1159101805315,SL Hit
1745501100000,1745501100000,-6.555897682046634,SL Hit
1745508120000,1745508120000,-8.769016866652237,SL Hit
1745508180000,1745508180000,43.55317418092454,TP Hit
1745511000000,1745511000000,27.522614105793764,TP Hit
1745517300000,1745517300000,17.16238505000365,TP Hit
1745517660000,1745517660000,-11.564605864878104,SL Hit
1745517840000,1745517840000,-11.313024447932548,SL Hit
1745517900000,1745517900000,-14.656736987366457,SL Hit
1745518260000,1745518260000,-9.45143545382598,SL Hit
1745518320000,1745518320000,-12.23169006426906,SL Hit
1745518380000,1745518380000,-12.715140773965686,SL Hit
1745521200000,1745521200000,11.50175164839311,TP Hit
1745521440000,1745521440000,36.8409122449375,TP Hit
1745522700000,1745522700000,12.50387684359157,TP Hit
1745522880000,1745522880000,-23.78751424881193,SL Hit
1745532840000,1745532840000,-32.851956338876334,SL Hit
1745539980000,1745539980000,-3.7236279855278553,SL Hit
1745540400000,1745540400000,30.10375642402505,TP Hit
1745540760000,1745540760000,-7.779626351737534,SL Hit
1745540820000,1745540820000,-4.20608161232667,SL Hit
1745543700000,1745543700000,-2.3330979400561773,SL Hit
1745547300000,1745547300000,-3.17078269283229,SL Hit
1745560380000,1745560380000,-4.86336989836127,SL Hit
1745566020000,1745566020000,-6.905690852036059,SL Hit
1745566140000,1745566140000,-19.29113139792753,SL Hit
1745567760000,1745567760000,-14.617902904283255,SL Hit
1745568000000,1745568000000,-13.570389240790973,SL Hit
1745568060000,1745568060000,-4.900289782075561,SL Hit
1745569440000,1745569440000,-12.32182471453416,SL Hit
1745573580000,1745573580000,-18.7290039678046,SL Hit
1745574000000,1745574000000,21.482477335404838,TP Hit
1745579460000,1745579460000,-7.815486970845086,SL Hit
1745584440000,1745584440000,20.621439773924067,TP Hit
1745587680000,1745587680000,8.506271758888033,TP Hit
1745587800000,1745587800000,-10.577321242984908,SL Hit
1745588700000,1745588700000,-28.053573873381538,SL Hit
1745590620000,1745590620000,-10.996285468434507,SL Hit
1745593800000,1745593800000,-48.64677393515012,SL Hit
1745593980000,1745593980000,-11.084180689344066,SL Hit
1745594280000,1745594280000,-25.35658735079778,SL Hit
1745595060000,1745595060000,-21.62687925134378,SL Hit
1745595120000,1745595120000,-7.2983796338157845,SL Hit
1745595180000,1745595180000,-22.39313823140401,SL Hit
1745595240000,1745595240000,-7.498985500591516,SL Hit
1745595360000,1745595360000,29.819544501093333,TP Hit
1745595480000,1745595480000,-18.069249137915904,SL Hit
1745595600000,1745595600000,37.88345004396979,TP Hit
1745596200000,1745596200000,20.766222391321207,TP Hit
1745797320000,1745797320000,-2.7928692913337727,SL Hit
1745797440000,1745797440000,7.415585884155007,TP Hit
1745798280000,1745798280000,31.2287674623949,TP Hit
1745800620000,1745800620000,-9.511252856493229,SL Hit
1745801460000,1745801460000,-4.135013431827247,SL Hit
1745801580000,1745801580000,-7.3236850509129,SL Hit
1745801700000,1745801700000,8.422557951693307,TP Hit
1745801820000,1745801820000,-3.444717532780487,SL Hit
1745808480000,1745808480000,-5.989240690600127,SL Hit
1745808600000,1745808600000,5.750329173606588,TP Hit
1745811540000,1745811540000,5.0,TP Hit
1745811720000,1745811720000,-5.171764054059167,SL Hit
1745812500000,1745812500000,-2.3913098425255157,SL Hit
1745815380000,1745815380000,-3.4723503231580253,SL Hit
1745843700000,1745843700000,6.799801835426479,TP Hit
1745843760000,1745843760000,-7.790979423589306,SL Hit
1745844120000,1745844120000,-13.350552321906434,SL Hit
1745857140000,1745857140000,-19.792751499939186,SL Hit
1745857260000,1745857260000,-7.510714303512941,SL Hit
1745858460000,1745858460000,4.0,Flip to Short
1745858520000,1745858520000,20.22381144487008,TP Hit
1745858580000,1745858580000,-26.496769599405525,SL Hit
1745859360000,1745859360000,36.36222912619996,TP Hit
1745859660000,1745859660000,-6.300563366821734,SL Hit
1745871480000,1745871480000,-5.914231120674231,SL Hit
1745873280000,1745873280000,-5.356755860964768,SL Hit
1745877600000,1745877600000,-8.183962511684513,SL Hit
1745884320000,1745884320000,-7.979230554883543,SL Hit
1745884380000,1745884380000,-7.337097131588962,SL Hit
1745884440000,1745884440000,-3.3398044793357258,SL Hit
1745918520000,1745918520000,-3.1370119385392172,SL Hit
1745919900000,1745919900000,23.327366172059556,TP Hit
1745922540000,1745922540000,-4.5439382745098555,SL Hit
1745922660000,1745922660000,15.153028224100126,TP Hit
1745927880000,1745927880000,-11.304158016195288,SL Hit
1745928000000,1745928000000,-19.00291004430619,SL Hit
1745929140000,1745929140000,-5.516512515641807,SL Hit
1745929740000,1745929740000,-7.861808476169244,SL Hit
1745929800000,1745929800000,-6.193107870727545,SL Hit
1745929860000,1745929860000,-8.259671594249085,SL Hit
1745929920000,1745929920000,-9.142909337519086,SL Hit
1745929980000,1745929980000,19.140403055396746,TP Hit
1745933280000,1745933280000,14.126366238575429,TP Hit
1745933340000,1745933340000,-11.326527182201971,SL Hit
1745937720000,1745937720000,42.186770287080435,TP Hit
1745940600000,1745940600000,-23.60268462086242,SL Hit
1745941380000,1745941380000,55.00182253734965,TP Hit
1745942700000,1745942700000,-15.275482185883448,SL Hit
1745942760000,1745942760000,-8.166519172606058,SL Hit
1745943360000,1745943360000,-18.717503408573975,SL Hit
1745943540000,1745943540000,43.63911302090855,TP Hit
1745948400000,1745948400000,-6.946513451672217,SL Hit
1745952000000,1745952000000,-8.675695425896265,SL Hit
1745952060000,1745952060000,-6.416798607024248,SL Hit
1745952300000,1745952300000,31.613340270196204,TP Hit
1745953440000,1745953440000,-13.482121833432757,SL Hit
1745955720000,1745955720000,-18.56533242414298,SL Hit
1745956560000,1745956560000,43.60848071958753,TP Hit
1745966400000,1745966400000,-11.219398095301585,SL Hit
1745967360000,1745967360000,-12.006885063914524,SL Hit
1745970120000,1745970120000,-4.603290480059513,SL Hit
1745970240000,1745970240000,-4.520821893522225,SL Hit
1745970300000,1745970300000,-2.9568346154119354,SL Hit
1745970960000,1745970960000,13.0,Flip to Long
1745971260000,1745971260000,-7.97553444946243,SL Hit
1745991000000,1745991000000,-4.839699039875995,SL Hit
1745991060000,1745991060000,5.73801250262477,TP Hit
