exit_time,pnl,reason
1719250380000,-6.593011347737047,SL Hit (Same Bar)
1719253020000,-14.165851925201423,SL Hit
1719323400000,-1.0,Reverse
1719323400000,21.244952728113276,TP Hit (Same Bar)
1719327600000,15.495871520339279,TP Hit (Same Bar)
1719330840000,-18.768563343706774,SL Hit
1719332520000,-16.903643082063354,SL Hit
1719337560000,-7.2307341268024174,SL Hit (Same Bar)
1719338940000,-18.66105164992041,SL Hit
1719340980000,-13.218320081454294,SL Hit
1719343320000,-10.651960517156112,SL Hit
1719415380000,-9.355734548407781,SL Hit
1719419220000,26.003576049319236,TP Hit
1719420060000,-4.7095406384032685,SL Hit (Same Bar)
1719424800000,9.868699232014478,TP Hit (Same Bar)
1719427860000,20.0,Reverse
1719427920000,15.886275554061285,TP Hit
1719502080000,-16.169885105227877,SL Hit
1719504960000,-11.501732085343974,SL Hit
1719508800000,-3.1173254120367346,SL Hit (Same Bar)
1719510840000,-7.792227318539517,SL Hit
1719784800000,59.0347012468701,TP Hit
1719846780000,-6.978142479922099,SL Hit (Same Bar)
1719849360000,11.868724142026622,TP Hit (Same Bar)
1719854160000,-5.581864489256986,SL Hit
1719858600000,20.342152310695383,TP Hit
1719931200000,-21.30716711992136,SL Hit
1719934560000,-11.58600101198681,SL Hit
1719935760000,-10.027032495709136,SL Hit (Same Bar)
1719946920000,-17.521604807690892,SL Hit
1720026720000,14.565325531249982,TP Hit
1720105260000,11.762802493482013,TP Hit
1720108080000,-0.4337918130331673,SL Hit (Same Bar)
1720111380000,5.442391970747849,TP Hit
1720191120000,20.86219440602872,TP Hit
1720192260000,-13.243314882231061,SL Hit (Same Bar)
1720450440000,-8.389334852698084,SL Hit
1720457700000,-4.195803843031172,SL Hit
1720536120000,23.315239853676758,TP Hit
1720539540000,-6.049095953974756,SL Hit (Same Bar)
1720540920000,20.36455773220223,TP Hit
1720547280000,-8.59590182503598,SL Hit
1720551660000,-5.120010219914548,SL Hit (Same Bar)
1720620240000,-21.369470558551257,SL Hit
1720627980000,-5.3588936913292855,SL Hit
1720633920000,-6.832626517367316,SL Hit (Same Bar)
1720638000000,12.252959311299492,TP Hit
1720638960000,-10.996199423920189,SL Hit (Same Bar)
1720709040000,-10.203826555458363,SL Hit (Same Bar)
1720713600000,-15.88972253556858,SL Hit (Same Bar)
1720715880000,-23.872926919219026,SL Hit (Same Bar)
1720718280000,-20.61304232081602,SL Hit
1720724640000,-28.7096432172184,SL Hit
1720791960000,-24.075243179613608,SL Hit
1720797840000,-4.0257743980691885,SL Hit (Same Bar)
1720799100000,25.35924140017596,TP Hit (Same Bar)
1721052300000,18.27554459341627,TP Hit (Same Bar)
1721053740000,-20.829846455570078,SL Hit
1721060880000,-7.378683983930387,SL Hit (Same Bar)
1721065860000,12.69465654969099,TP Hit (Same Bar)
1721068020000,-6.594429236778524,SL Hit (Same Bar)
1721071080000,-4.5847108032685355,SL Hit (Same Bar)
1721141580000,-9.39041376849491,SL Hit (Same Bar)
1721143860000,52.21146140477504,TP Hit
