mode,status,outcome,pnl,reason,structure_age,reclaim_depth,is_expansion,retest_count,active_level,exit_time
SAMPLING_MODE,SURVIVOR,WIN,187.75263539058503,TP Hit,18,15.75,False,1,21753.25,1750271220000
SAMPLING_MODE,SURVIVOR,WIN,193.7759135124652,TP Hit,18,23.25,False,1,22026.25,1750271940000
SAMPLING_MODE,SURVIVOR,LOSS,-397.0,Reverse,29,6.5,False,1,21723.0,1750347540000
SAMPLING_MODE,DEAD,LOSS,-447.5,Reverse,29,-3.75,False,1,21484.5,1750348440000
SAMPLING_MODE,DEAD,WIN,113.94756124848207,TP Hit,17,1.5,False,1,21472.75,1750348500000
SAMPLING_MODE,SURVIVOR,WIN,90.80932570628649,TP Hit,28,1.0,False,1,21719.75,1750350120000
SAMPLING_MODE,SURVIVOR,WIN,268.5,Reverse,23,-0.75,False,1,21505.75,1750427820000
SAMPLING_MODE,SURVIVOR,WIN,73.0,Reverse,54,4.5,False,1,22043.0,1750431120000
SAMPLING_MODE,SURVIVOR,LOSS,-44.13771898752748,SL Hit,94,13.5,False,1,21806.0,1750431600000
SAMPLING_MODE,SURVIVOR,WIN,382.9513730802792,SL Hit (Same Bar),37,3.25,False,1,21844.75,1750629600000
SAMPLING_MODE,DEAD,WIN,36.21842852894042,TP Hit (Same Bar),73,5.5,True,1,21854.25,1750685460000
SAMPLING_MODE,DEAD,WIN,38.40487133762508,TP Hit,27,4.25,True,1,21855.5,1750686180000
SAMPLING_MODE,SURVIVOR,LOSS,-24.135436496748294,SL Hit,25,9.0,False,1,22011.75,1750690020000
SAMPLING_MODE,DEAD,LOSS,-6.84343941736006,SL Hit (Same Bar),44,0.0,False,1,21958.25,1750690620000
SAMPLING_MODE,DEAD,LOSS,-27.50329095986672,SL Hit,33,10.75,True,1,21950.25,1750692900000
SAMPLING_MODE,SURVIVOR,WIN,33.899207359718275,TP Hit (Same Bar),20,5.75,False,1,21922.5,1750694580000
SAMPLING_MODE,SURVIVOR,LOSS,-49.90716222515039,SL Hit,20,17.75,False,1,21913.25,1750698600000
SAMPLING_MODE,SURVIVOR,WIN,16.610331350384513,TP Hit (Same Bar),20,1.25,False,1,22082.75,1750702020000
SAMPLING_MODE,SURVIVOR,LOSS,-14.517728963503032,SL Hit,47,4.5,False,1,22037.25,1750704600000
SAMPLING_MODE,DEAD,LOSS,-8.58234150550561,SL Hit (Same Bar),30,1.25,True,1,22064.5,1750705320000
SAMPLING_MODE,DEAD,LOSS,-17.80810518100043,SL Hit,22,6.25,True,1,22061.25,1750708320000
SAMPLING_MODE,DEAD,WIN,29.213786272361176,TP Hit (Same Bar),39,5.75,True,1,22272.75,1750771860000
SAMPLING_MODE,DEAD,LOSS,-49.37278030619928,SL Hit,17,21.25,True,1,22311.5,1750772280000
SAMPLING_MODE,DEAD,LOSS,-4.153543570399052,SL Hit (Same Bar),16,-0.25,True,1,22325.0,1750775700000
SAMPLING_MODE,DEAD,WIN,36.45158088322205,TP Hit (Same Bar),20,6.25,True,1,22308.75,1750777200000
SAMPLING_MODE,DEAD,LOSS,-3.979453808402468,SL Hit (Same Bar),20,-0.5,True,1,22340.5,1750777560000
SAMPLING_MODE,DEAD,LOSS,-3.175187711683975,SL Hit (Same Bar),51,-0.25,True,1,22360.0,1750780740000
SAMPLING_MODE,DEAD,LOSS,-2.7112661519713583,SL Hit (Same Bar),38,-0.25,True,1,22391.5,1750782480000
SAMPLING_MODE,DEAD,LOSS,-6.636676839538268,SL Hit,24,1.5,True,1,22385.75,1750785900000
SAMPLING_MODE,DEAD,LOSS,-7.956825157722051,SL Hit,27,2.25,True,1,22414.25,1750787220000
SAMPLING_MODE,SURVIVOR,WIN,25.265413288856507,TP Hit,21,5.0,False,1,22411.25,1750790220000
SAMPLING_MODE,SURVIVOR,LOSS,-2.3329465865754173,SL Hit (Same Bar),49,-0.25,False,1,22413.0,1750794360000
SAMPLING_MODE,DEAD,LOSS,-34.49116832266736,SL Hit,18,15.25,True,1,22434.25,1750828980000
SAMPLING_MODE,DEAD,LOSS,-12.0,Reverse,22,22.75,True,1,22494.75,1750858380000
SAMPLING_MODE,DEAD,LOSS,-3.966248885502864,SL Hit (Same Bar),28,-0.25,True,1,22511.5,1750858380000
SAMPLING_MODE,DEAD,LOSS,-28.37512697109196,SL Hit,20,11.0,True,1,22490.25,1750859520000
SAMPLING_MODE,SURVIVOR,LOSS,-18.97236580061144,SL Hit,19,6.0,False,1,22485.75,1750860840000
SAMPLING_MODE,DEAD,WIN,47.60135342850117,TP Hit,38,8.5,True,1,22521.0,1750862880000
SAMPLING_MODE,SURVIVOR,LOSS,-11.022970554724452,SL Hit (Same Bar),40,2.5,False,1,22462.75,1750863900000
SAMPLING_MODE,DEAD,LOSS,-14.070596781166389,SL Hit (Same Bar),21,4.25,True,1,22444.75,1750865760000
SAMPLING_MODE,SURVIVOR,WIN,36.08314430616156,TP Hit,20,7.25,False,1,22458.5,1750867740000
SAMPLING_MODE,DEAD,LOSS,-3.932230582846387,SL Hit (Same Bar),24,0.0,True,1,22435.5,1750867800000
SAMPLING_MODE,DEAD,WIN,10.0103217826545,TP Hit (Same Bar),26,1.0,True,1,22420.25,1750870080000
SAMPLING_MODE,DEAD,WIN,9.283958122105105,TP Hit,24,0.25,True,1,22443.5,1750870680000
SAMPLING_MODE,DEAD,WIN,18.59388110648433,TP Hit,30,2.75,True,1,22448.75,1750872780000
SAMPLING_MODE,DEAD,LOSS,-6.8124328181293095,SL Hit (Same Bar),25,2.5,True,1,22421.75,1750872960000
SAMPLING_MODE,DEAD,LOSS,-17.402586184100073,SL Hit (Same Bar),47,5.75,True,1,22460.5,1750881660000
SAMPLING_MODE,DEAD,LOSS,-6.839997688373842,SL Hit (Same Bar),31,1.25,True,1,22557.25,1750944660000
SAMPLING_MODE,DEAD,LOSS,-30.11269129787252,SL Hit,16,12.0,True,1,22528.75,1750944960000
SAMPLING_MODE,DEAD,LOSS,-19.233171843312448,SL Hit,30,5.5,True,1,22566.5,1750946700000
SAMPLING_MODE,DEAD,LOSS,-13.086257324139297,SL Hit (Same Bar),31,4.0,True,1,22576.5,1750948620000
SAMPLING_MODE,DEAD,LOSS,-7.7517049909583875,SL Hit (Same Bar),54,2.0,True,1,22599.25,1750951560000
SAMPLING_MODE,DEAD,WIN,42.996883567320765,TP Hit,34,7.75,True,1,22566.0,1750952220000
SAMPLING_MODE,DEAD,WIN,12.480931702855742,TP Hit,34,1.25,True,1,22613.25,1750953360000
SAMPLING_MODE,DEAD,LOSS,-5.061620576343557,SL Hit,54,1.5,True,1,22629.75,1750958280000
SAMPLING_MODE,SURVIVOR,WIN,21.885991257993737,TP Hit,26,4.0,False,1,22654.5,1750965600000
SAMPLING_MODE,DEAD,LOSS,-12.614829113132146,SL Hit,22,4.5,True,1,22674.5,1750965900000
SAMPLING_MODE,DEAD,WIN,9.50363899859076,TP Hit (Same Bar),31,0.0,True,1,22680.25,1750967700000
SAMPLING_MODE,DEAD,LOSS,-4.918616980590741,SL Hit (Same Bar),45,-0.5,True,1,22652.5,1750968060000
SAMPLING_MODE,DEAD,LOSS,-28.92004276816442,SL Hit,18,12.0,True,1,22702.75,1751031120000
SAMPLING_MODE,DEAD,LOSS,-4.613759263018437,SL Hit (Same Bar),39,-0.5,True,1,22736.0,1751031540000
SAMPLING_MODE,DEAD,LOSS,-17.01478107944422,SL Hit,21,5.5,True,1,22763.5,1751036100000
SAMPLING_MODE,SURVIVOR,LOSS,-9.695646485743056,SL Hit,62,2.75,False,1,22814.5,1751039040000
SAMPLING_MODE,DEAD,WIN,22.5,Reverse,20,13.25,True,1,22818.5,1751377500000
SAMPLING_MODE,SURVIVOR,WIN,23.063321825960884,TP Hit,22,1.75,False,1,22791.0,1751377560000
SAMPLING_MODE,DEAD,LOSS,-22.04150008682336,SL Hit,18,7.5,True,1,22821.25,1751377800000
SAMPLING_MODE,SURVIVOR,WIN,47.07530714730092,TP Hit,27,8.0,False,1,22835.0,1751379660000
SAMPLING_MODE,DEAD,LOSS,-23.93518777897407,SL Hit,23,8.25,True,1,22782.25,1751379960000
SAMPLING_MODE,SURVIVOR,WIN,9.5190008446516,TP Hit (Same Bar),24,-0.25,False,1,22707.5,1751387940000
SAMPLING_MODE,DEAD,LOSS,-18.90506851961254,SL Hit,42,7.25,True,1,22744.25,1751392800000
SAMPLING_MODE,DEAD,LOSS,-6.4043089857077575,SL Hit (Same Bar),19,1.25,True,1,22734.25,1751393880000
SAMPLING_MODE,SURVIVOR,LOSS,-8.0597138505982,SL Hit,21,2.75,False,1,22721.0,1751396160000
SAMPLING_MODE,DEAD,LOSS,-16.758221802549087,SL Hit,20,5.75,True,1,22727.75,1751399580000
SAMPLING_MODE,DEAD,LOSS,-13.576935712037084,SL Hit (Same Bar),22,3.5,True,1,22689.0,1751400000000
SAMPLING_MODE,DEAD,LOSS,-10.253493270414763,SL Hit (Same Bar),26,1.75,True,1,22659.0,1751463120000
SAMPLING_MODE,SURVIVOR,WIN,24.27640580823936,TP Hit,31,3.25,False,1,22801.0,1751470320000
SAMPLING_MODE,DEAD,LOSS,-12.004513554617006,SL Hit,23,3.25,True,1,22829.0,1751472960000
SAMPLING_MODE,DEAD,WIN,6.48466803006886,TP Hit (Same Bar),20,0.25,True,1,22845.0,1751475780000
SAMPLING_MODE,SURVIVOR,LOSS,-6.810645415214822,SL Hit (Same Bar),28,2.0,False,1,22827.25,1751476500000
SAMPLING_MODE,DEAD,WIN,36.95075245418411,TP Hit,17,7.75,True,1,22809.5,1751478780000
SAMPLING_MODE,SURVIVOR,WIN,11.095918166844058,TP Hit,28,1.75,False,1,22833.25,1751479020000
SAMPLING_MODE,DEAD,LOSS,-14.08173451498442,SL Hit,17,5.5,True,1,22836.0,1751481240000
SAMPLING_MODE,SURVIVOR,WIN,19.739882340858458,TP Hit,24,3.5,False,1,22836.5,1751481960000
SAMPLING_MODE,DEAD,LOSS,-5.381532940766192,SL Hit (Same Bar),31,0.75,True,1,22839.5,1751483160000
SAMPLING_MODE,SURVIVOR,WIN,18.163672231516102,TP Hit (Same Bar),29,3.25,False,1,22819.5,1751484060000
SAMPLING_MODE,SURVIVOR,LOSS,-8.279678251041332,SL Hit (Same Bar),22,3.25,False,1,22815.75,1751485380000
SAMPLING_MODE,DEAD,LOSS,-23.742780252905504,SL Hit,25,10.5,True,1,22834.5,1751486040000
SAMPLING_MODE,DEAD,LOSS,-11.649864965656889,SL Hit (Same Bar),21,2.0,True,1,22986.0,1751550780000
SAMPLING_MODE,SURVIVOR,WIN,14.925248350249603,TP Hit (Same Bar),32,1.5,False,1,23037.5,1751554200000
SAMPLING_MODE,SURVIVOR,WIN,5.215703279493027,TP Hit (Same Bar),21,-0.25,False,1,23061.5,1751554980000
SAMPLING_MODE,DEAD,WIN,8.54840385344869,TP Hit (Same Bar),18,1.25,True,1,23078.0,1751559360000
SAMPLING_MODE,DEAD,LOSS,-21.39683061731921,SL Hit,65,9.5,True,1,22910.5,1751635920000
SAMPLING_MODE,SURVIVOR,WIN,31.1976414022065,TP Hit,51,6.25,True,1,22931.75,1751637480000
SAMPLING_MODE,DEAD,WIN,14.447869950497989,TP Hit,19,2.5,True,1,22937.0,1751644860000
SAMPLING_MODE,DEAD,LOSS,-8.43416926660575,SL Hit,19,2.75,True,1,22926.25,1751646720000
SAMPLING_MODE,DEAD,LOSS,-27.654781451405142,SL Hit,35,10.5,True,1,22936.25,1751895540000
SAMPLING_MODE,DEAD,WIN,40.47519551511505,TP Hit,22,6.0,True,1,22975.5,1751896620000
SAMPLING_MODE,DEAD,LOSS,-31.784636455966396,SL Hit,17,12.0,True,1,22921.25,1751897640000
SAMPLING_MODE,SURVIVOR,LOSS,-11.534105302904209,SL Hit (Same Bar),16,3.0,False,1,22944.75,1751898240000
SAMPLING_MODE,DEAD,LOSS,-11.054571606873653,SL Hit (Same Bar),39,2.75,True,1,22905.75,1751900100000
SAMPLING_MODE,DEAD,LOSS,-8.997257866532891,SL Hit (Same Bar),27,2.25,True,1,22931.0,1751904000000
SAMPLING_MODE,DEAD,LOSS,-12.299870426497364,SL Hit (Same Bar),43,1.25,True,1,22899.0,1751905860000
SAMPLING_MODE,DEAD,WIN,15.5,Reverse,48,13.0,True,1,22849.75,1751911440000
SAMPLING_MODE,SURVIVOR,WIN,46.59457885415759,TP Hit,21,9.0,False,1,22879.5,1751912160000
SAMPLING_MODE,DEAD,LOSS,-20.26098489791184,SL Hit (Same Bar),33,7.0,True,1,22845.75,1751912220000
SAMPLING_MODE,SURVIVOR,WIN,10.287431585122247,TP Hit (Same Bar),58,0.25,False,1,22881.5,1751914920000
SAMPLING_MODE,DEAD,LOSS,-10.342139693886566,SL Hit,17,3.0,True,1,22846.5,1751917260000
SAMPLING_MODE,DEAD,LOSS,-9.794097325655455,SL Hit (Same Bar),27,2.0,True,1,22864.0,1751918460000
SAMPLING_MODE,DEAD,LOSS,-6.803315356606618,SL Hit (Same Bar),50,1.25,True,1,22914.5,1751981580000
SAMPLING_MODE,DEAD,LOSS,-10.652897097286768,SL Hit,20,1.5,True,1,22889.0,1751983320000
SAMPLING_MODE,DEAD,WIN,14.165498969407054,TP Hit (Same Bar),21,0.5,True,1,22866.0,1751984880000
SAMPLING_MODE,SURVIVOR,LOSS,-15.742047790714423,SL Hit,40,4.75,False,1,22925.0,1751985420000
SAMPLING_MODE,DEAD,LOSS,-22.27368337864027,SL Hit,27,6.75,True,1,22849.25,1751986500000
SAMPLING_MODE,DEAD,LOSS,-13.204387875521206,SL Hit (Same Bar),64,5.25,True,1,22915.0,1751991120000
SAMPLING_MODE,DEAD,LOSS,-33.404655667931365,SL Hit,29,13.0,True,1,22898.5,1751995020000
SAMPLING_MODE,DEAD,LOSS,-14.112446402687056,SL Hit,44,4.75,True,1,22888.0,1751995320000
SAMPLING_MODE,DEAD,WIN,15.50951325929782,TP Hit,19,1.25,True,1,22919.25,1751995920000
SAMPLING_MODE,SURVIVOR,LOSS,-3.1436058261751896,SL Hit (Same Bar),32,-0.25,False,1,22924.5,1751997780000
SAMPLING_MODE,SURVIVOR,LOSS,-5.003739856503671,SL Hit,18,1.25,False,1,22891.0,1752001500000
SAMPLING_MODE,SURVIVOR,LOSS,-5.359362112620147,SL Hit (Same Bar),27,0.75,False,1,22893.5,1752004140000
SAMPLING_MODE,SURVIVOR,LOSS,-21.004706484083727,SL Hit,22,7.5,False,1,23074.5,1752070920000
SAMPLING_MODE,SURVIVOR,WIN,54.3891793696821,TP Hit,18,9.5,False,1,22927.75,1752074460000
SAMPLING_MODE,SURVIVOR,LOSS,-10.526494194833504,SL Hit (Same Bar),19,1.25,False,1,22964.0,1752074520000
SAMPLING_MODE,SURVIVOR,WIN,43.16727054893272,TP Hit,18,7.75,False,1,22942.75,1752077880000
SAMPLING_MODE,SURVIVOR,WIN,16.62755844007188,TP Hit (Same Bar),18,1.75,False,1,22971.75,1752078060000
SAMPLING_MODE,DEAD,WIN,11.49171615189698,TP Hit (Same Bar),22,0.75,True,1,22972.25,1752080580000
SAMPLING_MODE,SURVIVOR,LOSS,-4.3505266851134365,SL Hit (Same Bar),26,0.5,False,1,22996.0,1752082560000
SAMPLING_MODE,DEAD,WIN,21.00126281261328,TP Hit,18,3.25,True,1,22972.0,1752083340000
SAMPLING_MODE,DEAD,LOSS,-3.782095823029522,SL Hit (Same Bar),29,0.25,True,1,23000.25,1752084360000
SAMPLING_MODE,SURVIVOR,LOSS,-2.577173917423352,SL Hit (Same Bar),41,-0.25,False,1,23026.75,1752087240000
SAMPLING_MODE,DEAD,LOSS,-2.0,Reverse,29,20.25,True,1,23050.5,1752090720000
SAMPLING_MODE,DEAD,LOSS,-4.423819084440765,SL Hit,21,0.75,True,1,23031.0,1752090780000
SAMPLING_MODE,DEAD,WIN,38.60897456941893,TP Hit,49,7.25,True,1,23051.0,1752154440000
SAMPLING_MODE,DEAD,LOSS,-6.788448281040473,SL Hit (Same Bar),24,0.5,True,1,23040.75,1752154740000
SAMPLING_MODE,DEAD,LOSS,-19.15093368892849,SL Hit,24,6.75,True,1,22952.75,1752160380000
SAMPLING_MODE,SURVIVOR,WIN,11.403470275254222,TP Hit (Same Bar),47,0.5,False,1,22986.25,1752164580000
SAMPLING_MODE,SURVIVOR,WIN,9.562982564573758,TP Hit (Same Bar),27,0.5,False,1,22989.0,1752167820000
SAMPLING_MODE,DEAD,LOSS,-10.571160149323989,SL Hit (Same Bar),45,3.5,True,1,23012.0,1752168480000
SAMPLING_MODE,DEAD,LOSS,-12.934254784646328,SL Hit,45,5.0,True,1,23028.25,1752173580000
SAMPLING_MODE,SURVIVOR,WIN,11.113168649564614,TP Hit (Same Bar),46,1.5,False,1,23024.0,1752175920000
SAMPLING_MODE,DEAD,LOSS,-9.962954908551184,SL Hit,24,4.25,True,1,23039.5,1752176640000
SAMPLING_MODE,DEAD,LOSS,-6.740234046053956,SL Hit,18,1.75,True,1,23021.75,1752177000000
SAMPLING_MODE,DEAD,WIN,13.0,Reverse,34,21.0,True,1,22915.75,1752241140000
SAMPLING_MODE,DEAD,LOSS,-6.49566833924473,SL Hit (Same Bar),19,0.0,True,1,22888.5,1752241140000
SAMPLING_MODE,DEAD,LOSS,-13.991516005247831,SL Hit,27,3.0,True,1,22958.25,1752242340000
SAMPLING_MODE,DEAD,LOSS,-7.7073106208627,SL Hit (Same Bar),64,1.75,True,1,22939.0,1752246840000
SAMPLING_MODE,DEAD,LOSS,-20.371238667336,SL Hit (Same Bar),53,7.5,True,1,22976.25,1752249240000
SAMPLING_MODE,DEAD,LOSS,-68.7001585166363,SL Hit,58,29.5,True,1,22908.25,1752500940000
SAMPLING_MODE,DEAD,WIN,74.31718708948756,TP Hit,29,13.75,True,1,22896.0,1752502440000
SAMPLING_MODE,SURVIVOR,WIN,16.626297097682254,TP Hit,52,0.5,False,1,22979.0,1752503100000
SAMPLING_MODE,DEAD,WIN,10.387752356517012,TP Hit (Same Bar),34,-0.5,True,1,22988.0,1752504960000
SAMPLING_MODE,SURVIVOR,LOSS,-3.0839599936298328,SL Hit (Same Bar),26,0.0,False,1,23015.75,1752509280000
SAMPLING_MODE,DEAD,WIN,15.717046367935836,TP Hit,21,2.0,True,1,23026.5,1752511500000
SAMPLING_MODE,SURVIVOR,WIN,18.480191122202086,TP Hit (Same Bar),16,3.5,False,1,23036.25,1752516240000
SAMPLING_MODE,SURVIVOR,LOSS,-2.764114461053396,SL Hit,17,0.75,False,1,23052.25,1752518820000
SAMPLING_MODE,DEAD,LOSS,-4.382612928602612,SL Hit (Same Bar),36,1.25,True,1,23047.0,1752521220000
SAMPLING_MODE,DEAD,LOSS,-6.50690984310495,SL Hit (Same Bar),32,0.5,True,1,23207.75,1752586260000
SAMPLING_MODE,DEAD,LOSS,-22.113559140023423,SL Hit (Same Bar),30,8.0,True,1,23187.5,1752586320000
SAMPLING_MODE,DEAD,WIN,37.04038231201412,TP Hit,20,4.5,True,1,23122.75,1752588300000
SAMPLING_MODE,SURVIVOR,LOSS,-7.698630388338643,SL Hit (Same Bar),28,0.5,False,1,23184.5,1752588840000
SAMPLING_MODE,DEAD,WIN,12.943145287033984,TP Hit (Same Bar),52,-0.5,True,1,23119.0,1752591180000
SAMPLING_MODE,SURVIVOR,LOSS,-8.061183358928247,SL Hit (Same Bar),40,1.25,False,1,23164.5,1752593280000
SAMPLING_MODE,DEAD,LOSS,-4.642798150169256,SL Hit (Same Bar),35,-0.25,True,1,23141.25,1752595800000
SAMPLING_MODE,DEAD,LOSS,-6.813494461341179,SL Hit,28,1.0,True,1,23133.75,1752597600000
SAMPLING_MODE,SURVIVOR,LOSS,-4.292320003631176,SL Hit (Same Bar),35,0.25,False,1,23139.0,1752601080000
SAMPLING_MODE,DEAD,WIN,13.442637756670592,TP Hit (Same Bar),23,1.25,True,1,23083.0,1752607440000
SAMPLING_MODE,DEAD,LOSS,-15.524426748626864,SL Hit (Same Bar),21,4.75,True,1,23082.0,1752609420000
SAMPLING_MODE,DEAD,WIN,75.69290950462164,TP Hit,38,17.0,True,1,23083.5,1752672840000
SAMPLING_MODE,SURVIVOR,LOSS,-21.709076210550847,SL Hit,21,8.0,False,1,23031.0,1752677580000
SAMPLING_MODE,DEAD,LOSS,-7.0,Reverse,23,55.25,True,1,23035.0,1752679080000
SAMPLING_MODE,DEAD,LOSS,-56.26132215982943,SL Hit,22,22.5,True,1,22960.0,1752679140000
SAMPLING_MODE,DEAD,LOSS,-22.89968973716896,SL Hit,28,4.0,True,1,22992.0,1752681660000
SAMPLING_MODE,SURVIVOR,LOSS,-8.45492863200343,SL Hit,22,1.5,False,1,23001.5,1752684060000
SAMPLING_MODE,SURVIVOR,WIN,21.862535511725586,TP Hit,21,3.5,False,1,23040.0,1752690000000
SAMPLING_MODE,SURVIVOR,LOSS,-8.549059861383284,SL Hit (Same Bar),17,1.75,False,1,23019.25,1752690060000
SAMPLING_MODE,DEAD,LOSS,-4.4937384448057855,SL Hit (Same Bar),49,0.5,True,1,23081.0,1752695460000
SAMPLING_MODE,DEAD,LOSS,-8.389237086274079,SL Hit,24,3.0,True,1,23064.5,1752696120000
SAMPLING_MODE,DEAD,LOSS,-4.390085670944245,SL Hit (Same Bar),70,-0.25,True,1,23074.5,1752759240000
SAMPLING_MODE,DEAD,LOSS,-32.68102772274142,SL Hit,53,14.0,True,1,23158.25,1752760800000
SAMPLING_MODE,SURVIVOR,LOSS,-12.811278866363864,SL Hit,32,4.0,False,1,23175.25,1752762960000
SAMPLING_MODE,SURVIVOR,WIN,14.686526991019493,TP Hit,35,1.75,False,1,23244.25,1752766980000
SAMPLING_MODE,DEAD,LOSS,-6.686371591007628,SL Hit (Same Bar),19,2.25,True,1,23246.75,1752773280000
SAMPLING_MODE,SURVIVOR,LOSS,-5.560156199098856,SL Hit,23,1.5,False,1,23263.75,1752774240000
SAMPLING_MODE,DEAD,LOSS,-6.1108070476402645,SL Hit (Same Bar),21,2.25,True,1,23253.75,1752775620000
SAMPLING_MODE,DEAD,LOSS,-11.812670343046191,SL Hit,20,4.0,True,1,23260.5,1752778920000
SAMPLING_MODE,DEAD,WIN,10.950356264336731,TP Hit,29,1.25,True,1,23272.5,1752781020000
SAMPLING_MODE,SURVIVOR,LOSS,-3.996773724262312,SL Hit (Same Bar),30,1.0,False,1,23256.0,1752781500000
SAMPLING_MODE,DEAD,LOSS,-11.36091219400987,SL Hit (Same Bar),21,3.5,True,1,23273.75,1752782040000
SAMPLING_MODE,DEAD,LOSS,-22.337130693784275,SL Hit (Same Bar),69,7.75,True,1,23268.75,1752845940000
SAMPLING_MODE,DEAD,LOSS,-41.07197850137163,SL Hit,20,16.75,True,1,23258.0,1752846720000
SAMPLING_MODE,DEAD,LOSS,-14.972625595357384,SL Hit,23,4.75,True,1,23195.0,1752851040000
SAMPLING_MODE,SURVIVOR,LOSS,-7.475690368803043,SL Hit,33,1.25,False,1,23226.0,1752852720000
SAMPLING_MODE,DEAD,LOSS,-6.107654150291637,SL Hit (Same Bar),55,1.5,True,1,23282.5,1753104660000
SAMPLING_MODE,DEAD,WIN,21.5429297137016,TP Hit,56,3.75,True,1,23379.5,1753110660000
SAMPLING_MODE,DEAD,LOSS,-5.918509645853192,SL Hit (Same Bar),39,1.5,True,1,23402.5,1753112160000
SAMPLING_MODE,DEAD,LOSS,-4.806493869109545,SL Hit,39,1.0,True,1,23382.5,1753113600000
SAMPLING_MODE,SURVIVOR,LOSS,-14.111705763207285,SL Hit,34,5.75,False,1,23390.0,1753116300000
SAMPLING_MODE,SURVIVOR,WIN,5.041955892840633,TP Hit (Same Bar),18,0.75,False,1,23410.5,1753120860000
SAMPLING_MODE,SURVIVOR,LOSS,-6.079865603394865,SL Hit,31,2.0,False,1,23400.5,1753123620000
SAMPLING_MODE,DEAD,WIN,112.11203811969608,TP Hit,24,26.0,True,1,23345.0,1753191780000
SAMPLING_MODE,DEAD,WIN,35.88656920292124,TP Hit,24,5.75,True,1,23196.0,1753197600000
SAMPLING_MODE,SURVIVOR,LOSS,-19.823588726474554,SL Hit,35,7.5,False,1,23230.0,1753198620000
SAMPLING_MODE,SURVIVOR,LOSS,-9.941377849645503,SL Hit (Same Bar),29,2.5,False,1,23204.0,1753200000000
SAMPLING_MODE,SURVIVOR,WIN,7.694702637498267,TP Hit (Same Bar),48,-0.25,False,1,23188.5,1753203120000
SAMPLING_MODE,DEAD,LOSS,-9.035358999397433,SL Hit (Same Bar),28,2.25,True,1,23207.0,1753208460000
SAMPLING_MODE,DEAD,LOSS,-3.410739455583098,SL Hit (Same Bar),24,0.0,True,1,23232.25,1753214100000
SAMPLING_MODE,DEAD,WIN,113.62248386631836,TP Hit,41,26.0,True,1,23249.75,1753278300000
SAMPLING_MODE,DEAD,LOSS,-14.188059931366295,SL Hit,33,4.75,True,1,23194.75,1753283280000
SAMPLING_MODE,SURVIVOR,LOSS,-4.524248717963928,SL Hit,18,0.5,True,1,23214.5,1753285800000
SAMPLING_MODE,SURVIVOR,WIN,31.928034285956528,TP Hit,43,4.5,False,1,23196.75,1753287840000
SAMPLING_MODE,DEAD,LOSS,-9.473145305084472,SL Hit (Same Bar),27,2.75,True,1,23218.25,1753291020000
SAMPLING_MODE,SURVIVOR,LOSS,-11.315411781564762,SL Hit,21,4.0,True,1,23238.75,1753292040000
SAMPLING_MODE,SURVIVOR,LOSS,-9.821401839399186,SL Hit,21,3.5,False,1,23291.0,1753297680000
SAMPLING_MODE,DEAD,LOSS,-6.71381758635107,SL Hit (Same Bar),48,0.75,True,1,23302.75,1753300740000
SAMPLING_MODE,DEAD,LOSS,-2.0,Reverse,61,23.0,True,1,23380.5,1753363980000
SAMPLING_MODE,DEAD,LOSS,-30.880006804181903,SL Hit,21,12.0,True,1,23346.0,1753364280000
SAMPLING_MODE,DEAD,WIN,20.35280824295478,TP Hit,18,2.0,True,1,23399.5,1753365000000
SAMPLING_MODE,DEAD,LOSS,-12.643375206716884,SL Hit (Same Bar),29,3.0,True,1,23333.5,1753366260000
SAMPLING_MODE,DEAD,LOSS,-10.78697839333472,SL Hit (Same Bar),44,3.5,True,1,23365.0,1753368720000
SAMPLING_MODE,SURVIVOR,LOSS,-10.392781821225071,SL Hit,23,3.75,False,1,23372.0,1753371480000
SAMPLING_MODE,DEAD,LOSS,-3.5989794794732006,SL Hit (Same Bar),26,-0.25,True,1,23396.5,1753372320000
SAMPLING_MODE,DEAD,LOSS,-6.181336627792916,SL Hit,23,1.0,True,1,23368.75,1753373040000
SAMPLING_MODE,SURVIVOR,LOSS,-7.139689154537336,SL Hit,37,1.25,False,1,23372.0,1753376640000
SAMPLING_MODE,DEAD,WIN,37.35447164138896,TP Hit,54,8.25,True,1,23421.0,1753386300000
SAMPLING_MODE,DEAD,WIN,12.433535064643364,TP Hit (Same Bar),38,1.5,True,1,23394.5,1753386420000
SAMPLING_MODE,DEAD,WIN,6.001118604617659,TP Hit (Same Bar),34,-0.5,True,1,23374.25,1753450560000
SAMPLING_MODE,DEAD,LOSS,-11.130584296377492,SL Hit (Same Bar),32,3.0,True,1,23343.25,1753450680000
SAMPLING_MODE,DEAD,LOSS,-35.04043992921652,SL Hit,22,15.25,True,1,23416.0,1753456980000
SAMPLING_MODE,DEAD,LOSS,-6.070338403042115,SL Hit (Same Bar),35,1.5,True,1,23416.0,1753457100000
SAMPLING_MODE,DEAD,WIN,37.48780272254953,TP Hit,16,8.0,True,1,23402.75,1753653600000
SAMPLING_MODE,DEAD,LOSS,-9.7145129478522,SL Hit,63,1.75,True,1,23495.75,1753709820000
SAMPLING_MODE,DEAD,LOSS,-26.870303099101875,SL Hit,58,9.75,True,1,23521.0,1753711200000
